                (1.87004,0)               (-0.523587,0)               (0,-0.926899)               (0,-0.105691)                (0,0.715478)                       (0,0)             (1.5708,1.5263)           (1.5708,0.691399)          (1.5708,-0.199792)          (1.5708,-0.523049)           (1.5708,0.377184)            (1.5708,1.39851)      (0.58897,-1.79741e-16)     (0.627358,-9.45687e-17)      (0.384532,8.80329e-17)      (0.591043,-9.4887e-17)     (0.152795,-1.63671e-17)    (-0.0749872,2.50983e-17)
        (1.89273,8.308e-23)    (-0.496254,-4.39929e-24)     (9.05902e-23,-0.949611)     (1.12736e-24,-0.104205)     (-1.66797e-23,0.717854)   (1.7715e-16,-1.80574e-24)            (1.5708,1.53353)           (1.5708,0.697911)          (1.5708,-0.193068)          (1.5708,-0.507732)           (1.5708,0.390848)             (1.5708,1.4077)      (0.570773,4.12216e-23)     (0.609393,-8.96233e-23)       (0.36573,1.17494e-23)      (0.566361,3.48385e-23)      (0.127127,2.10808e-23)    (-0.0951996,8.02993e-24)
      (1.91597,1.12791e-22)     (-0.469332,2.06921e-22)     (1.44639e-22,-0.973161)    (-5.49159e-23,-0.102598)     (-5.96328e-24,0.720541) (-4.53651e-17,-3.43954e-23)             (1.5708,1.5419)           (1.5708,0.704572)          (1.5708,-0.187534)          (1.5708,-0.494721)           (1.5708,0.404642)            (1.5708,1.41804)      (0.552707,-5.7353e-23)     (0.591545,-8.64658e-23)     (0.347586,-2.29438e-22)     (0.542883,-3.37052e-22)     (0.102255,-2.34898e-22)     (-0.114831,-4.6257e-23)
      (1.93948,7.61262e-23)     (-0.443248,1.66762e-22)     (8.55213e-23,-0.997243)     (-3.3311e-23,-0.100901)     (-1.37556e-24,0.723489) (-4.85444e-16,-2.59975e-23)            (1.5708,1.55122)           (1.5708,0.711294)          (1.5708,-0.183216)          (1.5708,-0.484018)           (1.5708,0.418375)            (1.5708,1.42934)      (0.53506,-3.56587e-23)     (0.574099,-1.25214e-22)     (0.330331,-1.69015e-22)     (0.520859,-2.37024e-22)    (0.0785579,-1.72945e-22)    (-0.133581,-4.90178e-23)
      (1.96301,2.08807e-23)    (-0.418414,-4.16898e-23)      (3.05117e-23,-1.02158)    (1.97778e-23,-0.0991458)     (-5.33789e-24,0.726646)  (-1.03843e-16,8.81311e-24)            (1.5708,1.56134)           (1.5708,0.717997)          (1.5708,-0.180118)          (1.5708,-0.475595)           (1.5708,0.431887)            (1.5708,1.44141)      (0.518114,1.29911e-23)       (0.557336,-2.792e-23)      (0.314187,6.03085e-23)      (0.500529,9.75161e-23)     (0.0563742,5.87619e-23)    (-0.151177,-2.43249e-24)
     (1.98635,-4.86889e-24)    (-0.395223,-6.83851e-23)      (5.88625e-24,-1.04591)    (1.32121e-23,-0.0973623)     (-3.38624e-24,0.729961)  (-3.29179e-16,9.39612e-24)            (1.5708,1.57208)            (1.5708,0.72461)          (1.5708,-0.178225)          (1.5708,-0.469408)           (1.5708,0.445042)            (1.5708,1.45405)       (0.50214,1.18277e-24)      (0.541522,8.31333e-23)      (0.299364,6.38077e-23)      (0.482117,9.27555e-23)     (0.0359974,6.15347e-23)     (-0.167369,1.54794e-23)
      (2.00931,3.12352e-23)      (-0.37404,9.23118e-23)         (2.88029e-23,-1.07)   (-1.86923e-23,-0.0955772)        (4.468e-25,0.733385)  (3.83508e-17,-1.38982e-23)            (1.5708,1.58326)           (1.5708,0.731069)          (1.5708,-0.177509)          (1.5708,-0.465392)           (1.5708,0.457724)            (1.5708,1.46707)      (0.487395,1.00317e-24)     (0.526904,-1.11052e-22)     (0.286059,-9.11374e-23)     (0.465835,-1.22935e-22)    (0.0176782,-8.57853e-23)    (-0.181938,-1.63109e-23)
      (2.03171,2.09089e-23)     (-0.355199,2.95658e-23)      (2.82897e-23,-1.09364)   (-4.90481e-24,-0.0938153)     (-1.62153e-24,0.736872)  (-1.2255e-16,-5.92712e-24)             (1.5708,1.5947)           (1.5708,0.737317)          (1.5708,-0.177928)          (1.5708,-0.463473)           (1.5708,0.469837)            (1.5708,1.48029)     (0.474115,-9.91115e-24)      (0.51371,-1.39202e-23)     (0.274454,-3.16101e-23)      (0.451881,-4.2415e-23)   (0.00162483,-3.16773e-23)    (-0.194694,-7.60142e-24)
       (2.0534,2.38996e-23)     (-0.338996,1.10132e-22)      (2.58209e-23,-1.11662)   (-1.54697e-23,-0.0920989)      (2.23397e-24,0.740374) (-9.61505e-17,-1.57248e-23)            (1.5708,1.60624)           (1.5708,0.743298)          (1.5708,-0.179428)          (1.5708,-0.463568)           (1.5708,0.481294)             (1.5708,1.4935)     (0.462512,-3.95692e-23)     (0.502143,-6.85425e-23)     (0.264717,-1.14936e-22)     (0.440439,-1.45106e-22)    (-0.011995,-1.03904e-22)    (-0.205477,-3.53561e-23)
       (2.07419,1.7307e-23)      (-0.325684,5.2016e-23)      (2.16471e-23,-1.13872)   (-9.65201e-24,-0.0904484)     (-1.49667e-25,0.743848) (-1.16105e-16,-8.56155e-24)             (1.5708,1.6177)           (1.5708,0.748962)          (1.5708,-0.181949)          (1.5708,-0.465588)           (1.5708,0.492019)            (1.5708,1.50655)     (0.452771,-1.71635e-23)     (0.492377,-2.48137e-23)     (0.256994,-5.80464e-23)     (0.431675,-7.70984e-23)    (-0.0230527,-5.0369e-23)    (-0.214156,-1.25091e-23)
