0.061803398891267854+1.8648012956505725*^-110*I,0.1902113032714561-7.382787395123801*^-111*I,-1.2800000000072245-1.2987319242259362*^-111*I,-0.06180339888462733+1.2670467572735355*^-111*I,-0.19021130324867966+1.3302385786711192*^-110*I,0.11755705045758966+1.4814706908164088*^-111*I,3.3419455193705616-2.3952372056968816*^-110*I,-2.8984883563658457-1.2457850855755682*^-110*I,2.8007895464608894-1.0149265248650712*^-110*I,2.688680392607377-9.593369933026386*^-111*I,-3.0464623367095274-1.3675691126632116*^-110*I,3.2737252149939975-2.2171434602377048*^-110*I,0.12569963274628643+2.583797845277387*^-111*I,0.1702043477367321+6.775742880066516*^-111*I,-0.07924804896039513+7.210371549826193*^-111*I,-0.018771269711750065+7.1287906147131*^-111*I,-0.4503697603558316+4.8977035469432395*^-111*I,-0.6366652789773526+1.1958238465627193*^-111*I
0.03747626291714518+1.5762321980165367*^-128*I,0.1964574501457381+1.6222294720781247*^-128*I,-1.28-4.530780887041277*^-129*I,-0.037476262917144905-5.3657955604658096*^-129*I,-0.19645745014573762+1.2236150472883871*^-128*I,0.07362491053693561+7.839557538052379*^-129*I,3.3484787065631827-1.8795663389068236*^-128*I,-2.9048853877214715-7.140652838812113*^-129*I,2.8003138881721603-5.350083684339414*^-129*I,2.730114300755345-1.1680349046107247*^-128*I,-2.9958812770052834-1.5166858384827295*^-128*I,3.3058771516687324-2.0157737212197893*^-128*I,0.1612918109684894-2.5267338387615683*^-128*I,0.15719044626660672-9.935788722592761*^-129*I,-0.1143926080847673-3.2856807434337113*^-129*I,-0.04495030208343298-3.837269406226183*^-129*I,-0.4374940456724456-1.1585942958888244*^-128*I,-0.6051215823814778-2.6925801164097784*^-128*I
0.012558103905862268+9.119488193065388*^-144*I,0.19960534568565372+3.171603428554041*^-145*I,-1.2800000000000002-4.1494409396896984*^-144*I,-0.012558103905862572-3.1363252143618703*^-145*I,-0.19960534568565444+8.411991509225242*^-144*I,0.02506664671286099+2.845264290727599*^-145*I,3.3551201816681644-1.5554715003207305*^-143*I,-2.9146378476909645-6.343466908566025*^-144*I,2.795523158336782-2.4999881560910387*^-144*I,2.7716047175589678-2.700474999432291*^-144*I,-2.944939641742125-6.682985204158099*^-144*I,3.340845604589966-1.5052113817747987*^-143*I,0.20693204329141884-9.652490730492891*^-145*I,0.14918468287684652-1.5889787526282987*^-145*I,-0.1495951487992973+2.0130302209747984*^-145*I,-0.07432749670294897+2.0697802940647294*^-145*I,-0.4253906850831925-1.542795370286048*^-145*I,-0.5639867752777818-9.519936659813598*^-145*I
-0.01255810390586257+9.19066888739364*^-160*I,0.19960534568565438+8.363527891111037*^-160*I,-1.28-3.470146134435686*^-160*I,0.012558103905862619-1.7856328710847357*^-160*I,-0.19960534568565425+7.828141702125452*^-160*I,-0.025066646712860498+4.704626978589905*^-160*I,3.3633564433701144-1.2393985740918397*^-159*I,-2.926287908818712-3.7210060353645534*^-160*I,2.7868120051878407-1.4512805861491834*^-160*I,2.8107464796281323-4.9334547364711554*^-160*I,-2.8967725805287996-9.436927195077757*^-160*I,3.3771837634226665-1.8662889025274425*^-159*I,0.25857038155005274-1.3706004908738845*^-159*I,0.14793349333694705-5.815379150479434*^-160*I,-0.18230427250211317-1.885927701131407*^-160*I,-0.10528566032237342-1.6543944685128234*^-160*I,-0.4154076677760723-5.233621498214568*^-160*I,-0.5163253383073068-1.3448432190577517*^-159*I
-0.03747626291714472+3.8132796436927424*^-174*I,0.19645745014573812+5.690751670710803*^-175*I,-1.28-1.7845424067168678*^-174*I,0.03747626291714467+2.751963180506747*^-175*I,-0.1964574501457375+3.6031361376556866*^-174*I,-0.07362491053693564+3.779264159497785*^-175*I,3.373866449823691-6.6163330500296745*^-174*I,-2.937819953625951-2.6676925754938586*^-174*I,2.7754604867002337-9.766003242380466*^-175*I,2.845812104794099-1.1267392054299074*^-174*I,-2.8537111088311606-2.7455735641624104*^-174*I,3.4125986037231995-6.576042322780979*^-174*I,0.3108776007050147-6.596460124080577*^-175*I,0.15426092411427386-4.5088466413400953*^-175*I,-0.21029300991417535-3.0734716440500635*^-175*I,-0.13555231707090065-2.7886606682850767*^-175*I,-0.40793165503380235-3.662773970814663*^-175*I,-0.4663636140947551-6.09864484146867*^-175*I
-0.06180339887498986+2.6791632546803554*^-190*I,0.19021130325903052+2.84794307608195*^-190*I,-1.28-1.232059191675279*^-190*I,0.06180339887498948-1.5269510929821005*^-191*I,-0.1902113032590308+2.6452772988751077*^-190*I,-0.11755705045849447+1.6331832119280341*^-190*I,3.3862820319738045-4.0643699992699596*^-190*I,-2.946936214109134-9.751665341379568*^-191*I,2.763443928253717-4.552800319917653*^-192*I,2.875995864274537-1.131770803770388*^-190*I,-2.8171020928579824-2.607585274964617*^-190*I,3.444544436798454-5.631538407551526*^-190*I,0.35871307001068176-4.3768116343565113*^-190*I,0.1677494858672538-2.3545914936218857*^-190*I,-0.23200318417057678-1.0185990930676876*^-190*I,-0.1626000223524598-7.156926871502773*^-191*I,-0.40239387411775795-1.5364803433193036*^-190*I,-0.41845481411129987-3.8105618896513695*^-190*I
-0.08515585831301406+6.417892939336929*^-206*I,0.18096541049320414+1.347329603084985*^-206*I,-1.2800000000000002-3.2559401164822735*^-206*I,0.08515585831301459+1.0014259740322334*^-206*I,-0.18096541049320378+6.232088566922843*^-206*I,-0.1541026485551578+1.0101786812909845*^-206*I,3.3994006309115483-1.110079446479925*^-205*I,-2.9514523451015227-4.625972447372941*^-206*I,2.7530407561328554-1.613205705864397*^-206*I,2.901328606293931-1.8926755230448383*^-206*I,-2.787454313743221-4.5169983142462155*^-206*I,3.4708518471492917-1.0983895156205532*^-205*I,0.3984252210679145-1.329855991007454*^-206*I,0.18681217361502914-1.2107921671342163*^-206*I,-0.24665547897989926-9.331212021523398*^-207*I,-0.1840628173389036-7.873525556808112*^-207*I,-0.3976037026589358-8.012577966099894*^-207*I,-0.3759799167516284-1.1112762430300193*^-206*I
-0.10716535899580021-5.018650435469996*^-224*I,0.16886558510040298+1.2703988506035263*^-224*I,-1.2799999999999998+2.7959563379820703*^-224*I,0.10716535899579938-1.1470243141328105*^-224*I,-0.1688655851004034-4.714663253394318*^-224*I,-0.180965410493204+2.679270548039655*^-225*I,3.4117188832747622+8.476873322936406*^-224*I,-2.9496382882912062+4.553912791781236*^-224*I,2.7464069618013225+2.0613835135778396*^-224*I,2.9223452830585996+1.3767950342094857*^-224*I,-2.764761502687333+3.0282416825383963*^-224*I,3.490079504483872+7.753316924095792*^-224*I,0.4282553599752641-2.342364377609862*^-224*I,0.20915494082647762-1.1795740153250926*^-224*I,-0.2540881334810463-2.7907642567818735*^-225*I,-0.19800004808172794-2.3889190202632632*^-226*I,-0.3921871221803323-5.1258378497908125*^-225*I,-0.3408515803333428-1.8847320456432042*^-224*I
-0.12748479794471096+5.291536721994788*^-233*I,0.15410264855316866-1.9617880807832023*^-233*I,-1.2800000000024072-2.566230923080464*^-233*I,0.12748479795114787+1.4161360364108566*^-233*I,-0.15410264855123346+4.404065434715651*^-233*I,-0.19645745014561966+2.2150161187998248*^-234*I,3.421989342643048-9.560684460423269*^-233*I,-2.9403805184802376-5.177517460269204*^-233*I,2.745261722653898-2.327706330199106*^-233*I,2.9396717730945414-1.4879124205542873*^-233*I,-2.748829820849757-3.0426784768783155*^-233*I,3.501550988332296-7.354479323086351*^-233*I,0.4479131159278912+2.095661522859688*^-233*I,0.23242066117625024+1.895872422565028*^-233*I,-0.2544186596399971+1.3214651805653021*^-233*I,-0.20297327218638062+9.423429647861728*^-234*I,-0.38494330500765256+9.915222071017843*^-234*I,-0.3137322515240909+1.7009293359064287*^-233*I
-0.14579372548480346+1.4254221503393961*^-243*I,0.13690942118546495+4.413001799070074*^-243*I,-1.2800000000001763+1.52272989662124*^-243*I,0.14579372548406788+8.795423420080853*^-244*I,-0.13690942118582863-5.158665844520811*^-244*I,-0.19960534568555702-6.306365999062036*^-244*I,3.4295875344609863+4.699311557823985*^-244*I,-2.923177203733092+1.4862466101479935*^-244*I,2.7507192766221333-1.1768011024117318*^-243*I,2.953671490236513-2.0448720661801347*^-243*I,-2.7395062067759266-1.1679284907443923*^-243*I,3.505234480067272-8.35070373621548*^-244*I,0.4578694318595561-1.8926523705279908*^-243*I,0.2547510909315868-1.720015807089697*^-243*I,-0.24767688527829015-2.8975708512887164*^-243*I,-0.19801621125495592-4.281738393008166*^-243*I,-0.37505721637341644-4.131779964872715*^-243*I,-0.2945867310435773-3.2443057306262366*^-243*I
-0.1618033988764683-6.955305479906119*^-254*I,0.11755705045836208-7.886891244462517*^-254*I,-1.2800000000002605-1.1255105902009895*^-254*I,0.1618033988743365-3.76198079274405*^-254*I,-0.11755705045886666-3.4196136814301666*^-254*I,-0.1902113032588166+4.006738490717635*^-255*I,3.434649847238709+2.289041786171753*^-254*I,-2.8980806721995944+6.78958482378119*^-255*I,2.7632044688452444+6.608610582888702*^-254*I,2.964225991972436+4.647607544460113*^-254*I,-2.73677576645273+4.449740114810576*^-254*I,3.5016286220067636+6.393098896035786*^-254*I,0.458817399787765+3.4778307555840105*^-254*I,0.2751123205636898+3.2485767836355925*^-254*I,-0.23353707873329627+6.3528631230453674*^-254*I,-0.18261327878938804+7.56560313653114*^-254*I,-0.36219531060469307+6.837443531832477*^-254*I,-0.2831597999727304+5.388616336971254*^-254*I
-0.17526133601218785-1.76932830027593*^-263*I,0.0963507348193098-3.4897394030107467*^-264*I,-1.2800000000008844-4.084496844168011*^-264*I,0.1752613360069781-9.37502014071965*^-264*I,-0.09635073482125373-3.3631101999824924*^-264*I,-0.1688655850999719+2.1387971648485393*^-264*I,3.4380283432202243+1.3764603621575144*^-263*I,-2.8657038177610255+1.4023351964664888*^-263*I,2.782367986631554+1.5303326684133375*^-263*I,2.9706797252166517+1.1285797854223067*^-263*I,-2.740732999584362+9.026260303750097*^-264*I,3.4917225356956436+1.3008544381413482*^-263*I,0.4514639823510649-2.225560296307557*^-264*I,0.29336789181653505-1.0721696372531457*^-263*I,-0.2112403341747241-2.3283547344502596*^-264*I,-0.156771824790304+6.829545753109939*^-264*I,-0.34653049983566875+9.190395664109522*^-264*I,-0.27918364988651845+6.314395176565514*^-264*I
-0.18595529718309073-4.956378168547312*^-273*I,0.07362491053114169-3.363442995224506*^-273*I,-1.280000000002983-1.3718321509122759*^-274*I,0.185955297173893-1.969476815995301*^-273*I,-0.07362491053759575-1.8289684834882522*^-273*I,-0.13690942118519187+1.8241713230932824*^-274*I,3.4410911757262204+3.8879170019379626*^-273*I,-2.8273224287126344+3.499731714797615*^-273*I,2.806974534267689+3.5283842532301575*^-273*I,2.971965921826811+3.5543634273604274*^-273*I,-2.751443697012485+3.0163738805845694*^-273*I,3.4769983995545823+4.105881569517621*^-273*I,0.43662113321901774+1.118601981912065*^-273*I,0.310145326001755-8.603495889159988*^-274*I,-0.1797789754763859+1.326832700792708*^-273*I,-0.12120345685726462+3.822727980934004*^-273*I,-0.3287162892844144+4.138804680735042*^-273*I,-0.28230346522148947+3.1363631833845287*^-273*I
-0.19371663222945842+1.112284658945246*^-282*I,0.04973797741640501-5.6174352250224274*^-282*I,-1.2800000000075682-1.6931516567514311*^-282*I,0.19371663222002647-5.390614514398773*^-283*I,-0.04973797742910651+1.6860400148870032*^-282*I,-0.09635073481976687-8.064048135727122*^-283*I,3.445362565558366-3.520698927279463*^-282*I,-2.7849867051319186-3.175982254901807*^-282*I,2.8348386929250418-7.164649415931262*^-283*I,2.9669167818858275+1.2018155252406847*^-282*I,-2.7687278383745895+2.8872040117494965*^-283*I,3.4593788592648935-2.2948235444837448*^-282*I,0.4154731289717586+4.486018668516248*^-282*I,0.3265362423663908+4.7284754111352556*^-282*I,-0.13838205262767547+4.442305788365862*^-282*I,-0.07753472510370756+4.031619087889768*^-282*I,-0.30979376802789144+3.7184089200654044*^-282*I,-0.2918138339752894+4.016483280603141*^-282*I
-0.19842294026091983-3.212672598346738*^-291*I,0.025066646687242258+6.720308281245776*^-291*I,-1.2800000000139147+1.103831607807507*^-291*I,0.1984229402547374+4.157557874125021*^-292*I,-0.025066646701552793-8.99636559645878*^-292*I,-0.04973797743181988+5.287369314339662*^-292*I,3.4520252441507004+6.1867066889180095*^-291*I,-2.741475715096772+3.341408275987236*^-291*I,2.862964296049767+7.920163133626357*^-292*I,2.9547095362018765-1.653023836505772*^-291*I,-2.791925518719762+5.8665397644419065*^-292*I,3.441012438041764+5.26284393917118*^-291*I,0.38983848613621247-4.49948939627313*^-291*I,0.3436738720659553-5.6372487155858794*^-291*I,-0.08722639203269633-6.035073188521633*^-291*I,-0.028375905154935308-5.3736298326337834*^-291*I,-0.29100033362054983-4.757995520621834*^-291*I,-0.3063726990630742-4.330713841333922*^-291*I
-0.1999999999903234+3.4309423554147834*^-300*I,-2.1641034637764477*^-11-1.406347268568243*^-299*I,-1.2800000000208869-1.0823887388038714*^-300*I,0.19999999998968968+2.1297929573604555*^-301*I,1.208260259744331*^-11-3.43426475330304*^-301*I,1.4462291412101154*^-12-1.1876882295186747*^-300*I,3.4614142407412753-6.17045765093632*^-300*I,-2.699973225816148-4.7536719923881896*^-300*I,2.8880089831595925-1.800933782351547*^-300*I,2.9353103888581993+3.068995833921929*^-300*I,-2.819747144730161+1.181289680058574*^-300*I,3.4238682328726044-4.451645830386909*^-300*I,0.3622169567305287+8.627501047213834*^-300*I,0.36228899083394683+1.1783412004086219*^-299*I,-0.028088135655627802+1.3566922242505226*^-299*I,0.02293410116844446+1.1324342985334748*^-299*I,-0.2734797515323835+9.91707386489473*^-300*I,-0.3238973792066544+8.727777606049364*^-300*I
-0.1984229402452332-6.938233843373033*^-309*I,-0.02506664672218488+2.1961424379387067*^-308*I,-1.2800000000264469-8.33577112736788*^-309*I,0.1984229402537747-8.54414957870535*^-309*I,0.02506664671656634+1.51456872953143*^-309*I,0.04973797743245679+1.059147848925894*^-309*I,3.4727282899290097+4.19602315894516*^-309*I,-2.6635279769620084+1.025302266794282*^-308*I,2.907000982512193+1.51010477510404*^-308*I,2.90971462671043+2.856185126014027*^-309*I,-2.850311870434136-4.40202450347631*^-309*I,3.409261128041686-5.1054940108588*^-309*I,0.33548774443121654-1.3612846968899717*^-308*I,0.382406286008346-2.300196683948677*^-308*I,0.03549494777115427-2.5104080765152834*^-308*I,0.07293728932515316-1.7387804435144183*^-308*I,-0.2579662963870527-1.264909674243311*^-308*I,-0.34177710792661675-1.008818642541265*^-308*I
-0.19371663220671337+1.8581913*^-317*I,-0.0497379774324546-3.8412596*^-317*I,-1.2800000000251055+1.906463*^-317*I,0.19371663221954466+1.2488907*^-317*I,0.04973797742809118+7.233833*^-318*I,0.09635073481725125-2.81084*^-319*I,3.4841400670871123-1.918306*^-317*I,-2.634545636642289-1.6697625*^-317*I,2.9180080228940133-2.928224*^-317*I,2.879835212438615-9.52941*^-318*I,-2.8814018544959494+3.485633*^-318*I,3.3975397626476385-2.217075*^-318*I,0.31233790657173366+2.515718*^-317*I,0.40330873817721513+4.372553*^-317*I,0.09879769372192865+4.6403475*^-317*I,0.11879151169679257+3.151528*^-317*I,-0.24457753434946672+2.011112*^-317*I,-0.35734375772120974+1.471159*^-317*I
-0.18595529716592815+1.*^-323*I,-0.07362491053209072+1.*^-323*I,-1.280000000016195-5.*^-324*I,0.18595529717350415-1.*^-323*I,0.07362491052993488+0.*I,0.13690942118249672-1.*^-323*I,3.493274146179706-1.5*^-323*I,-2.6145568338658016-3.5*^-323*I,2.920431438327291-2.*^-323*I,2.8480740158904734-5.*^-324*I,-2.9108317270781714+0.*I,3.3881160774143284+0.*I,0.2947140912364187-5.*^-324*I,0.4237567736161749-1.*^-323*I,0.15696924601133577-1.5*^-323*I,0.15876332012219693-1.5*^-323*I,-0.2328270917898151+5.*^-324*I,-0.36836432459681-1.*^-323*I
-0.17526133600541988+0.*I,-0.09635073481696192+1.*^-323*I,-1.2800000000059129+0.*I,0.1752613360069745-5.*^-324*I,0.09635073481676447+0.*I,0.16886558509887514+5.*^-324*I,3.4978113986090658+0.*I,-2.604317307449487+0.*I,2.9148254292197486+5.*^-324*I,2.816788133965498-5.*^-324*I,-2.9367580300380114-5.*^-324*I,3.379819135970194+0.*I,0.2835900156896476-1.*^-323*I,0.4423208017333333-1.*^-323*I,0.2059851279326298-5.*^-324*I,0.19225639953983625-5.*^-324*I,-0.2218560362757012-5.*^-324*I,-0.37332117953065447-1.*^-323*I
-0.16180339887501735+0.*I,-0.11755705045794183+2.*^-323*I,-1.2800000000006009-5.*^-324*I,0.16180339887497286-5.*^-324*I,0.11755705045815507-5.*^-324*I,0.19021130325881863+5.*^-324*I,3.495960872976655+0.*I,-2.604108408684247+5.*^-324*I,2.9024094950147865+1.*^-323*I,2.787886267817912-5.*^-324*I,-2.957805591023708-5.*^-324*I,3.371387136246434+0.*I,0.2791117687896428-1.5*^-323*I,0.45767529118519007-1.*^-323*I,0.24306067891013125-2.*^-323*I,0.21944596728383856-1.*^-323*I,-0.2107722590311415-1.5*^-323*I,-0.3714154569350591-1.5*^-323*I
-0.1457937254843491+2.*^-323*I,-0.13690942118558497-3.*^-323*I,-1.280000000000118+5.*^-324*I,0.14579372548426184+5.*^-324*I,0.13690942118569688+1.*^-323*I,0.19960534568562863+1.5*^-323*I,3.486698027862526-5.*^-324*I,-2.614050285596475-5.*^-324*I,2.8845409164333335-2.5*^-323*I,2.7626581216909427-2.5*^-323*I,-2.973015905221656-1.5*^-323*I,3.3618943091785236-1.5*^-323*I,0.28095167849548175+1.5*^-323*I,0.468785331713821+3.5*^-323*I,0.266551288025018+3.5*^-323*I,0.24076223417434828+2.*^-323*I,-0.19896893748603667+1.*^-323*I,-0.3623982596622031+5.*^-324*I
-0.12748479794986642+5.*^-324*I,-0.15410264855509315-2.5*^-323*I,-1.2800000000000933+5.*^-324*I,0.1274847979497079+1.5*^-323*I,0.15410264855510647+1.5*^-323*I,0.19645745014569974+2.*^-323*I,3.4698259712807524+1.*^-323*I,-2.6342868560218315+1.5*^-323*I,2.862343537794714-2.*^-323*I,2.74178957296806-2.*^-323*I,-2.9817182095363117-2.*^-323*I,3.351004898351186-1.*^-323*I,0.28864668211489497+5.*^-324*I,0.4750017844709865+2.5*^-323*I,0.2756563990503011+4.*^-323*I,0.2564371534153635+3.*^-323*I,-0.18635206386881728+1.5*^-323*I,-0.3463874283806901+5.*^-324*I
-0.10716535899581005-1.*^-323*I,-0.16886558509987132+1.5*^-323*I,-1.2800000000002945-5.*^-324*I,0.10716535899556962+0.*I,0.16886558510005478+0.*I,0.1809654104931103+5.*^-324*I,3.4459577184006616+1.*^-323*I,-2.6649674337454643+1.5*^-323*I,2.836571576669868+1.*^-323*I,2.7254531678165757+1.*^-323*I,-2.9834397937122508+0.*I,3.339042156200079-5.*^-324*I,0.30178128087099426-1.*^-323*I,0.4761155935529703-5.*^-324*I,0.27024744934545614-1.*^-323*I,0.26621628381002704+0.*I,-0.17346701442434395+0.*I,-0.3237805600709412-1.*^-323*I
