-0.4043732512145981+3.1851412561211803*^-169*I,0.21136389785353998-9.198563385049127*^-170*I,-1.09345730816053-7.164969745713631*^-170*I,0.002538661588092374+1.9343992462630057*^-170*I,-0.6404963204275695+2.1498715506990425*^-169*I,0.033997739119842274-1.0994519553785635*^-169*I,-2.155865675295383-5.154891904841885*^-169*I,-2.612940722465069-2.318180697096182*^-169*I,2.9203451526658073-1.2934036615380932*^-169*I,2.8950354813401513-1.0521520915699*^-169*I,-2.6391470471922043-1.568015449435853*^-169*I,-2.1579637054052694-3.643069633305803*^-169*I,0.1997955654136519+1.95504439075227*^-169*I,0.14022366246758278+7.235594214120922*^-170*I,-0.15920333704944561-3.8012948495223204*^-171*I,-0.08406684277798034-1.0790348594854044*^-170*I,-0.4348273037862602+3.0375897050072002*^-170*I,-0.571322194865253+1.635283924978716*^-169*I
-0.41773139961080513+2.0527158652381448*^-184*I,0.18850072996510575-5.472195101798785*^-185*I,-1.096160899239506-9.409684771387642*^-185*I,-0.0021178870161474256+2.4591566488233866*^-186*I,-0.6294395978420544+1.5665078143471486*^-184*I,-0.03365891231279664-3.7554431029350494*^-185*I,-2.159827478101172-3.610194757687463*^-184*I,-2.6301767456559513-1.6828464594902455*^-184*I,2.9075799726915865-7.850816657569498*^-185*I,2.9327090182121855-5.959051980860512*^-185*I,-2.6048100130401672-1.2490352768624005*^-184*I,-2.1578006182001674-3.139565807097622*^-184*I,0.2654525612133239+8.380900838974239*^-185*I,0.15679251013247833+3.940531133832009*^-185*I,-0.1730672553050516+1.6473104265666*^-185*I,-0.09617145563307704+1.4692128537759471*^-185*I,-0.4069864347668087+3.3337522775095344*^-185*I,-0.5096250822377797+7.881887220866798*^-185*I
-0.4326370812880244+1.2141665611415128*^-199*I,0.16669265637510214-4.168568108353531*^-200*I,-1.0965878980814383-6.343486202281944*^-200*I,-0.004435982501809184+1.5668625134901765*^-202*I,-0.6187226400642453+9.455311900317945*^-200*I,-0.09806513262372336-1.795894831770275*^-200*I,-2.160382502056329-2.134838289918417*^-199*I,-2.6450075173757392-1.0657285841055654*^-199*I,2.8934893621689284-4.933912488223063*^-200*I,2.9664852883888124-3.392742989386789*^-200*I,-2.5738665487076653-7.555798615982679*^-200*I,-2.1552747738405498-1.9858160172259456*^-199*I,0.32955038426388483+5.381305412673412*^-200*I,0.17904608168800507+3.239239855187857*^-200*I,-0.1850691408748878+1.9772127861826794*^-200*I,-0.1112688673849419+1.7129280956691152*^-200*I,-0.38647109966481374+2.584554193742056*^-200*I,-0.44904156244269056+4.930005503539654*^-200*I
-0.4502615467607944+2.428601691920186*^-215*I,0.1482032098637119-7.821924725711776*^-216*I,-1.093914459466171-1.2792989201317815*^-215*I,-0.0035868448325635962+9.067583516332315*^-217*I,-0.6092349535050371+1.9229513329792587*^-215*I,-0.15566268449489273-2.9611892219862955*^-216*I,-2.1554889397125945-4.1485183161670643*^-215*I,-2.653426452808804-2.158305778105754*^-215*I,2.8808176281062634-1.010152311648106*^-215*I,2.9958846090308073-7.064851674890446*^-216*I,-2.546568202639884-1.5191782092721836*^-215*I,-2.149650656128442-3.9451549528977124*^-215*I,0.38509286051863983+1.038160341890122*^-215*I,0.20396975039896223+6.558322379463176*^-216*I,-0.19576132243492564+3.8548431482805485*^-216*I,-0.1283486594744688+3.0242495519127755*^-216*I,-0.3732660795460595+4.39977650787571*^-216*I,-0.39484214654439886+8.823879814327665*^-216*I
-0.4720076767987044+3.465474634556233*^-232*I,0.13383104365924095-1.115516049773677*^-232*I,-1.0873738702273763-1.9100931421498454*^-232*I,0.0004966938179350326+2.423247064422055*^-233*I,-0.6021665110301984+2.879989159187535*^-232*I,-0.2033902116412381-3.9789658326431004*^-233*I,-2.143311516476284-5.829227550608746*^-232*I,-2.6515778839969513-3.1711530160662147*^-232*I,2.8725565941612223-1.4391427518034748*^-232*I,3.021555693696488-1.0061342589359813*^-232*I,-2.522193254306915-2.1440660010427425*^-232*I,-2.139922495666221-5.5585503680429475*^-232*I,0.4276559525108938+1.550606457750944*^-232*I,0.22828217690859787+9.499637266478205*^-233*I,-0.20538699525822599+5.364173152299546*^-233*I,-0.14533750137537224+3.873953462461775*^-233*I,-0.36561737740868583+5.882617141105815*^-233*I,-0.35021796511918885+1.2621767041324647*^-232*I
-0.49882226679775227+3.45794106264188*^-241*I,0.12375099428626482+2.504403052458696*^-241*I,-1.0763260469608698-7.4244984326750955*^-242*I,0.007583819977294077+1.096596706038841*^-241*I,-0.5985459234082345+4.19983894287704*^-241*I,-0.23875465918002278+9.963579069743073*^-242*I,-2.1227820090544762-2.315240228074023*^-241*I,-2.636455031482511-7.493854433934929*^-242*I,2.871418093445538-1.7148446671295112*^-242*I,3.0445735266579397-1.0812717482362705*^-241*I,-2.499896166434285-2.9455786325268737*^-241*I,-2.125387048478419-5.614742096240557*^-241*I,0.45539176790309444-2.4289262619134555*^-241*I,0.24861183757564098-2.3419078996851322*^-241*I,-0.21432585699110127-1.896999545431381*^-241*I,-0.16016354506675418-1.18623538899072*^-241*I,-0.361400060835227-1.1995677820315886*^-241*I,-0.3165255959706276-2.1821791675548143*^-241*I
-0.5308940135519886-9.139685810829505*^-251*I,0.11864771029997252+1.7558984295178954*^-250*I,-1.0602517612411109-5.506951544090263*^-251*I,0.017808820979661535+1.4342885278252743*^-250*I,-0.5990003467634158+6.495075790561433*^-251*I,-0.2598511516546892+2.960612190493806*^-251*I,-2.0936792399303172+3.97113620401304*^-251*I,-2.606114943582593+1.3901735897218664*^-250*I,2.8795525530822554+1.3031803676712446*^-250*I,3.0657549560101245+5.263137514594928*^-251*I,-2.4792803187595673-1.9186978916314795*^-251*I,-2.105905713973466-2.2750273223060447*^-252*I,0.4678770927429013-9.33516182938077*^-251*I,0.26141011425113764-2.558314522663993*^-250*I,-0.22371069088722334-2.2202076838962987*^-250*I,-0.171808588849529-1.2277845659499102*^-250*I,-0.35930531986585806-3.983595757517908*^-251*I,-0.2942563319340046-1.966194650276844*^-251*I
-0.5675881198891118-1.2164263177323583*^-261*I,0.12054908252948995+1.5302551415062776*^-261*I,-1.038682604251666-1.2448232212177126*^-262*I,0.03218066391823663+1.9775535665761316*^-261*I,-0.6037856342649897+1.4525153939232132*^-261*I,-0.26545040575749873+1.562700771244584*^-261*I,-2.05637532689474+3.1102128234799997*^-262*I,-2.559608598159026+2.831548620538071*^-261*I,2.89840266581173+2.2395006672824663*^-261*I,3.085106409074244+6.601388076558417*^-262*I,-2.4606895634709556-1.7065373704739*^-262*I,-2.0818720741204313-3.3418900484446273*^-262*I,0.4648812577332213-1.2364006708215637*^-261*I,0.2629444676822749-2.63512500405291*^-261*I,-0.23586458889881526-2.2874816490191307*^-261*I,-0.18102853244505365-7.701637529265196*^-262*I,-0.3595953218893321-5.4709384602881376*^-263*I,-0.28405296831701066-1.7850008048618005*^-262*I
-0.6073504673708536+1.8075848376376139*^-271*I,0.13332295818647563-1.9528842691145412*^-271*I,-1.011047499895768+2.638969924202062*^-271*I,0.05286881327078161+2.543811668502568*^-271*I,-0.6130235516476016-5.100288086835371*^-271*I,-0.2551700184541206-6.94519392179615*^-272*I,-2.0114743348985145+4.047845855027499*^-271*I,-2.4968446262211685+2.56425566572646*^-271*I,2.9285260866655665-2.0594270905987846*^-271*I,3.1013432470702034-3.790722320210805*^-271*I,-2.4453827018833763-1.4852169095992475*^-271*I,-2.05403489255119+2.1609374487932458*^-271*I,0.44562637088707585+3.2179604963007677*^-271*I,0.2494672603412567+4.4032237187556*^-271*I,-0.2546144878158211+1.6957546166732606*^-271*I,-0.1909030810134731-1.8969881022103692*^-272*I,-0.3646378022230678-4.2956511058552205*^-272*I,-0.2874608169532837+1.3285243842774473*^-271*I
-0.6474240705458401+1.178728917469574*^-289*I,0.16286143484827115+2.108756981905613*^-289*I,-0.9763154525900876+2.6945157969282647*^-289*I,0.08327892217497539+1.5671446722817525*^-289*I,-0.6271312466284753-5.187879830883773*^-290*I,-0.22962144625626785-6.819136361533508*^-290*I,-1.959381340165554+1.59157194206611*^-289*I,-2.4184592378921543+1.4511588107343094*^-289*I,2.969236032371011-8.786086199495586*^-290*I,3.111412937508052-1.08259929523305*^-289*I,-2.4356322222609292-1.0237307640491146*^-290*I,-2.023149903631568+1.1137519786180723*^-289*I,0.4086841849212894-1.3540662482310622*^-290*I,0.21764888878574487-8.289428227780862*^-290*I,-0.28554403737967776-2.4982467478384504*^-289*I,-0.20734338926210805-2.293271603135931*^-289*I,-0.3794131387862113-1.749602770168048*^-289*I,-0.3073271190981253-1.0416625907233355*^-289*I
-0.6833642058688534+4.618901045007717*^-306*I,0.21656744709601258+1.0537422995703024*^-305*I,-0.9321972036454758+8.031023762732137*^-306*I,0.12779401992572645+5.4260530720003417*^-306*I,-0.6474348515925231-3.2610389940429784*^-306*I,-0.19031285754062915-3.0109875086667076*^-306*I,-1.8997138372776705+4.929695169179359*^-306*I,-2.3256910403008955+5.3700868759707705*^-306*I,3.017960862450673-3.3857573444208346*^-306*I,3.1100612455165884-4.938242058946377*^-306*I,-2.4345129998995443-1.3727655913231726*^-306*I,-1.9891639163479609+2.232352134310549*^-306*I,0.35260164725397364-3.134578230481245*^-306*I,0.16555948468676132-5.847041588798493*^-306*I,-0.33583090565240714-1.1308650652512586*^-305*I,-0.23921049086853913-1.043547960175044*^-305*I,-0.411856764086909-8.458702847379371*^-306*I,-0.3477091211024586-6.065722252319618*^-306*I
-0.7086296736290894+9.397*^-321*I,0.30086570471511476+1.696*^-320*I,-0.8739847213123889+9.1*^-321*I,0.1906511018505657+2.495*^-321*I,-0.6765905117258921-8.54*^-321*I,-0.13897163611988542-7.367*^-321*I,-1.8308215856122998+5.6*^-322*I,-2.220617906962843-3.9*^-322*I,3.0694305344226316-1.004*^-320*I,3.089775342148267-1.0464*^-320*I,-2.4448171545889097-7.2*^-322*I,-1.9495962590931681+3.1*^-322*I,0.27754222780435955-7.6*^-321*I,0.09472059954546676-9.72*^-321*I,-0.41237716401718055-1.523*^-320*I,-0.2966645601123666-1.6344*^-320*I,-0.4721088364837923-1.516*^-320*I,-0.4127404075664699-1.1635*^-320*I
-0.7154863832319185+0.*I,0.4139754381947608+2.5*^-323*I,-0.7955861152020108+1.*^-323*I,0.27243839442904905-5.*^-324*I,-0.7171016304917166-1.5*^-323*I,-0.0760637082894343+0.*I,-1.7512741635490168+5.*^-324*I,-2.1085924665626856+0.*I,3.115415759702735+5.*^-324*I,3.0423487287573443+0.*I,-2.466720237664933+0.*I,-1.8981521118857763+1.5*^-323*I,0.18852188675227652-2.*^-323*I,0.013931889275455538-2.*^-323*I,-0.5150022567529873-2.*^-323*I,-0.384288147319876-1.5*^-323*I,-0.5676935236084352-1.5*^-323*I,-0.5027930113816571-5.*^-324*I
-0.7002482188468399+0.*I,0.5333548762292687+2.*^-323*I,-0.7011907146630852+1.5*^-323*I,0.3623979878521914+0.*I,-0.7651512652199329-5.*^-324*I,-2.236083948361465*^-16+1.*^-323*I,-1.6677071013289928+1.*^-323*I,-2.0061320123524893+5.*^-324*I,3.146869613280836-5.*^-324*I,2.965708586203232-5.*^-324*I,-2.4964807082885323+1.*^-323*I,-1.830059293953292+2.*^-323*I,0.09961375420055597-2.*^-323*I,-0.05647904891305267-1.*^-323*I,-0.6213087827347694-1.*^-323*I,-0.485571158333149-2.*^-323*I,-0.6898553838827776-2.*^-323*I,-0.6060106132458147-1.*^-323*I
-0.6711836460107418+5.*^-324*I,0.6206474076368212+1.*^-323*I,-0.6206463952142606+1.*^-323*I,0.43726198089552204+1.*^-323*I,-0.8078022258510658-1.5*^-323*I,0.08834003219030097-5.*^-324*I,-1.6023147368328323+5.*^-324*I,-1.9423759572966226+5.*^-324*I,3.1596071559233576-1.*^-323*I,2.875373780564716-5.*^-324*I,-2.531469841921947-5.*^-324*I,-1.758213433144626+1.*^-323*I,0.02983137058505355+0.*I,-0.0932291164145939-5.*^-324*I,-0.6853440218878636-1.5*^-323*I,-0.5602954250703236-1.*^-323*I,-0.8051319776169549-1.5*^-323*I,-0.6966158281902397-1.*^-323*I
-0.6415778553194432+1.*^-323*I,0.6623110021511738+0.*I,-0.5786290425764327+5.*^-324*I,0.48520472135062687+1.*^-323*I,-0.8394494168333245-1.*^-323*I,0.18116384094022425+2.*^-323*I,-1.5704736306045235+5.*^-324*I,-1.927322617282889+0.*I,3.1564642044656064-1.*^-323*I,2.793779446145388-2.*^-323*I,-2.572234063459081-1.*^-323*I,-1.704159628796473+5.*^-324*I,-0.013988495210430945-5.*^-324*I,-0.09439524497701811+0.*I,-0.6876042495291712+1.*^-323*I,-0.5892077005110823+0.*I,-0.8886634669485651-1.5*^-323*I,-0.7589067120039772-1.5*^-323*I
-0.6168109141758722+0.*I,0.672918633007075-1.5*^-323*I,-0.56626715942136+0.*I,0.5134418086967792+0.*I,-0.8665002640810661-1.*^-323*I,0.2699150018880415+0.*I,-1.5637828715391204+5.*^-324*I,-1.9420408399236873+5.*^-324*I,3.1423568016464674+5.*^-324*I,2.727563866578697+1.*^-323*I,-2.6146804421683947+0.*I,-1.6703900424803955-1.*^-323*I,-0.0372452752252381+1.5*^-323*I,-0.07500393069376475+0.*I,-0.6510339238271963+5.*^-324*I,-0.5880654301936787+1.*^-323*I,-0.9444696852376965+1.*^-323*I,-0.7960863607672295+5.*^-324*I
-0.5976468784747073+0.*I,0.6676867466561855-5.*^-324*I,-0.5660530922847873-1.5*^-323*I,0.5308635097040125-1.5*^-323*I,-0.8953482004565781-5.*^-324*I,0.34845463900689183+5.*^-324*I,-1.5681542940318731-1.*^-323*I,-1.9664989427978943-1.*^-323*I,3.1220791212994308-5.*^-324*I,2.6742687732823516+5.*^-324*I,-2.651146294833511-5.*^-324*I,-1.6484289120843998+0.*I,-0.04623534019286671-5.*^-324*I,-0.0485946767030742+0.*I,-0.6029626839728859+5.*^-324*I,-0.5755852004620762+1.*^-323*I,-0.9831508981396678+1.*^-323*I,-0.814735138995409+0.*I
-0.5849463466461006-1.*^-323*I,0.6555587147005772+0.*I,-0.5671211765367713-5.*^-324*I,0.5418517780806134-1.5*^-323*I,-0.9288937762191106+1.5*^-323*I,0.41100125843077-1.*^-323*I,-1.574379415118091-5.*^-324*I,-1.989350153456957-1.*^-323*I,3.100223980655342+5.*^-324*I,2.6323902955677125+1.5*^-323*I,-2.6744879229767617+5.*^-324*I,-1.631499025754685-5.*^-324*I,-0.045460533960445436-5.*^-324*I,-0.023941690159377617-5.*^-324*I,-0.5605263626692808-1.*^-323*I,-0.5621199541145259+5.*^-324*I,-1.0103506119051175+5.*^-324*I,-0.81884703139532+0.*I
-0.5804327451647118+1.5*^-323*I,0.6409850137185307+1.5*^-323*I,-0.5653056013849728+5.*^-324*I,0.5471992165131042-1.5*^-323*I,-0.9672510348473002+1.*^-323*I,0.4506769603973096+3.*^-323*I,-1.5781579525772573-5.*^-324*I,-2.0052718954611946-2.*^-323*I,3.0810369358792826-2.*^-323*I,2.603260773845544-2.*^-323*I,-2.679097094195567-1.5*^-323*I,-1.6170954170736365+1.*^-323*I,-0.03801275859818858-2.*^-323*I,-0.006591912477627789+5.*^-324*I,-0.5326742506877726+1.5*^-323*I,-0.5516799374887398+0.*I,-1.0265029397650012-2.*^-323*I,-0.8101504537632358-1.5*^-323*I
-0.5862637348293832-5.*^-324*I,0.6247460813646628-5.*^-324*I,-0.5613495546443662-5.*^-324*I,0.545122342896324+0.*I,-1.0081203374816035+2.*^-323*I,0.45990408944572064+5.*^-324*I,-1.5788504356946418+0.*I,-2.0125916943864617+0.*I,3.0680612140933836+5.*^-324*I,2.5906475214713076+5.*^-324*I,-2.6615764343951773-5.*^-324*I,-1.6066013130538572-5.*^-324*I,-0.025423180868575816+0.*I,0.0008067295193418+5.*^-324*I,-0.5221535513317374+1.*^-323*I,-0.543881144591609+1.*^-323*I,-1.0276348476482686+5.*^-324*I,-0.7885594373934391-5.*^-324*I
-0.6043780328797651+5.*^-324*I,0.6028067081041081+1.*^-323*I,-0.560574944352292+1.5*^-323*I,0.5313588122666357+2.*^-323*I,-1.046677495883234+0.*I,0.43271862031780506+2.*^-323*I,-1.5793087361423421+1.*^-323*I,-2.013392666103146+1.*^-323*I,3.06333906613589+0.*I,2.600370601044238-1.*^-323*I,-2.622770172644545-5.*^-324*I,-1.6048963225006234+1.*^-323*I,-0.006815479150766198-5.*^-324*I,-0.000021491033794275587+5.*^-324*I,-0.5241854114127908-5.*^-324*I,-0.5335120125727381-1.5*^-323*I,-1.005217992503888-1.5*^-323*I,-0.7519363886342296-1.5*^-323*I
-0.6359819564933653+5.*^-324*I,0.562922676947176+0.*I,-0.574382875610423+1.5*^-323*I,0.49777956517319755-5.*^-324*I,-1.0749559045721138-5.*^-324*I,0.3677550732563369+1.*^-323*I,-1.5868214988192006+1.*^-323*I,-2.0160594570981423-5.*^-324*I,3.0664347819411617-5.*^-324*I,2.6404218955221417-2.*^-323*I,-2.5698402016817803-5.*^-324*I,-1.6200724915806632+5.*^-324*I,0.022486745359726446+0.*I,0.000059446757126420586+0.*I,-0.5216174775319382+0.*I,-0.5068538636682939+0.*I,-0.9444594644452651-1.*^-323*I,-0.6948854153763434-1.*^-323*I
