-0.5136951579345258,-0.5199956193725788,0.7987229831575837,0.3337590445754842,0.9516994614991616,0,-1.2561179307366463-1.0510305523517317*^-16*I,-0.4879278316589732+7.951949097344045*^-17*I,0.3593091262862285+1.860091889277488*^-17*I,0.24907776102594312-1.5187686575730872*^-16*I,-0.936369863289811+5.3404586605507356*^-17*I,-1.398651560978434-1.4210208817509338*^-16*I,0.6160601733585822-1.1774174530588308*^-16*I,0.6974690501752805-2.1388868973451734*^-16*I,0.4197629659432657+1.9431421639118244*^-17*I,0.5377001757469011-1.527409910691054*^-16*I,0.07050254829194261-6.627472181932422*^-17*I,-0.10394753137509125+3.0597044027713674*^-18*I
-0.5291869738695054-1.346071414891805*^-27*I,-0.3136113900706662+1.1566450269444791*^-26*I,0.9170540394249752-6.767728545085226*^-27*I,0.22293354491738-6.364694122323425*^-27*I,0.8937298351400239-1.975236262947957*^-27*I,0.0885666617460038-7.7892709925102635*^-28*I,-1.1775189255530487-9.612473281120608*^-27*I,-0.532694954872802-7.936516790161722*^-27*I,0.2720575652876029+7.526136367668525*^-28*I,0.25683215968469025+2.567591796759183*^-27*I,-0.8027735692326873+2.4080959347458276*^-27*I,-1.298653051153793-2.5905263596006754*^-27*I,0.4574308159199525-4.853149114716536*^-27*I,0.5147769199457384-3.239214542315962*^-27*I,0.2679450972756709-7.385266555571745*^-27*I,0.36972569611690936-1.0654556064805925*^-26*I,-0.08436263711514673-1.1692844120261025*^-26*I,-0.25281278380012323-6.88774917783664*^-27*I
-0.5182315685116511+4.348995524635806*^-40*I,-0.12666096446114097-1.0421795837202608*^-39*I,0.9843812458196531-8.728759228281062*^-39*I,0.13012034345436327-2.121816444669425*^-39*I,0.8468272135474845+4.921450877835368*^-39*I,0.16162820135903816-4.8145184516183076*^-40*I,-1.1363426138145207-6.13806497533803*^-39*I,-0.5687111322106737-3.71917637665247*^-39*I,0.22301318491120134+3.705139167609402*^-39*I,0.2875776230551518+2.880045583586975*^-39*I,-0.6842412128440892-1.0887384887956395*^-39*I,-1.2266017928435535-3.1885974377084354*^-39*I,0.3204271513065324+5.134328917827299*^-39*I,0.3768119905556048+5.548151419664883*^-39*I,0.1433586075742122+1.2075921496900822*^-39*I,0.2246564695670354-2.3728519595320962*^-39*I,-0.23878958196325498-3.0141608136820755*^-39*I,-0.39411570483912317+2.4937323769653887*^-39*I
-0.4907678697748986+2.1767942065327265*^-53*I,0.01529548254321779-2.401822312807196*^-53*I,1.0167984970234034+4.107482253955649*^-54*I,0.06453348655057965+2.4746446462774088*^-53*I,0.8115548352029615-1.179300537920784*^-53*I,0.22135601893040924+5.949289961212214*^-54*I,-1.1120768507137004+2.360765891723816*^-53*I,-0.5911087729212697+2.1308169322289934*^-53*I,0.20128055813224863+1.3598193986424905*^-53*I,0.326812724349086+1.2951032368268337*^-53*I,-0.5859797976185028+8.639064399275973*^-54*I,-1.1751816939494155+1.5289293254196066*^-53*I,0.21569363059620927+1.0053907839023155*^-53*I,0.28666389815072074+2.0545150522728558*^-53*I,0.05899269725298028+2.6701491014724257*^-53*I,0.11930993204447855+2.2347326101523463*^-53*I,-0.3664082408887358+6.322943523740744*^-54*I,-0.5112731348031884-7.259048375682104*^-54*I
-0.4577447840186352+1.4323086930411105*^-69*I,0.11320643692069848+1.7662705746748846*^-69*I,1.033363624484565-4.467121885501864*^-69*I,0.02302117661512607-4.7105366488561525*^-70*I,0.7824322173863103+2.998483974914825*^-69*I,0.2660589860145942-1.0175447457254196*^-69*I,-1.0920876317835835-1.7029322235983376*^-69*I,-0.6006347080154264+4.32333506802872*^-71*I,0.1949341983438453+2.5633717981516886*^-69*I,0.3626287501360243+2.4717571112600966*^-69*I,-0.5071748898172438-1.719343292890864*^-69*I,-1.1342773657329446-2.483762352802556*^-69*I,0.1409260040929202+1.1250852183260901*^-69*I,0.23180154414406481+7.629276972362499*^-70*I,0.0071946376944225674-1.3289394207632022*^-69*I,0.04964380263744345-3.5937719989414795*^-69*I,-0.4591596124083497-4.5994119590370725*^-69*I,-0.6000241069014962-1.2634113518771738*^-70*I
-0.42683476616750077-1.2722711525392534*^-87*I,0.17713333700969303-1.7329751921476835*^-87*I,1.0444088277771717+9.456637470316521*^-88*I,-0.0008041774188672154+1.6277187630499908*^-87*I,0.7563202398237362-7.539188229696856*^-88*I,0.2930256704604494-6.987145328607047*^-88*I,-1.0723523605020557+8.067203419411593*^-88*I,-0.6011231961774937+1.326011343874502*^-88*I,0.19549833564200286-6.531992303962942*^-88*I,0.3880652580684988-1.439830401720601*^-87*I,-0.4480350882869051-1.7520132702427912*^-87*I,-1.098516674762871-9.20073898834641*^-89*I,0.09055423403219062+7.884732798829404*^-88*I,0.1985343856578265+8.254851599507964*^-88*I,-0.024434100987119328+1.258871820278016*^-87*I,0.005855304332624626+1.5923562712699626*^-87*I,-0.5186368768619605+1.918539883943255*^-87*I,-0.6620745046529417+1.5212015023298633*^-87*I
-0.40229414171650807-2.840807052261354*^-97*I,0.21725624149957065+1.169814394063543*^-96*I,1.0538201145249242+7.021435025173659*^-98*I,-0.012988335705205346-4.6133344151517916*^-97*I,0.7324828943196161+3.236327099295329*^-97*I,0.3007764208913615+3.4830015735540696*^-97*I,-1.0530399180148697-4.4869908813123736*^-97*I,-0.5964835968940002-3.9666623018421664*^-97*I,0.19795757958362548-1.8398549102637727*^-97*I,0.4001248632424416+8.484127192987255*^-98*I,-0.40925786033507194+5.874058684150551*^-97*I,-1.0666429675850477+5.045831735766828*^-97*I,0.05961612208968778-9.066570561003346*^-97*I,0.1766777764946176-7.091399510759409*^-97*I,-0.046327422003377416-6.96293581176032*^-97*I,-0.02124894141662467-8.075057421390732*^-97*I,-0.5501180828480426-7.945920365045858*^-97*I,-0.7009511808578398-1.14674502517179*^-96*I
-0.38590413502398335+6.321778798100725*^-108*I,0.24090273971527373-9.848378025875965*^-108*I,1.062535582111545-3.8895595534174574*^-108*I,-0.018045527566871864+3.466957518460067*^-108*I,0.7111613559852412-1.271627067614672*^-107*I,0.28959495526272877-1.1996920836977716*^-107*I,-1.0354121569084143+6.034013268519009*^-108*I,-0.5893253597005789+5.872354765940139*^-108*I,0.2000195807912702+2.212450301781259*^-108*I,0.39832844076815127-3.995294459826391*^-108*I,-0.3906532907049516-1.865226536053261*^-108*I,-1.0393206799743253+3.37170214348519*^-107*I,0.04501290883296472+1.1634647528225326*^-107*I,0.16025580069340098+5.5401422560045965*^-108*I,-0.06516074311297322+2.6280288460153436*^-108*I,-0.03840100848652327+4.627408550371839*^-108*I,-0.559335638683265+7.862642142974154*^-108*I,-0.7198511862105378+7.952733953142562*^-108*I
-0.3778496189450964+1.0061446347378884*^-117*I,0.25242190978651025+6.107314148088404*^-118*I,1.0705347767249347+2.5135618392546705*^-120*I,-0.018853433747713966-2.714864730393668*^-118*I,0.6926568993151427-6.426412195358887*^-120*I,0.2611966262104701+3.053500072378651*^-118*I,-1.0204481176736488+8.952415887861764*^-118*I,-0.5808122966763408+3.887733423644621*^-118*I,0.20132472733965845+4.533283225799312*^-118*I,0.38369106918300344+8.281820327509748*^-118*I,-0.39058874019270895+1.1237482981311204*^-117*I,-1.0175157546912976+1.2734436622893852*^-117*I,0.04556683672940825-3.771345335310743*^-118*I,0.1468033122603681-2.844508279339364*^-118*I,-0.08418233900080363-3.6645485264489165*^-118*I,-0.050009902625504726-5.2159802447531754*^-118*I,-0.5513348780012057-7.301418946644237*^-118*I,-0.7208866329295631-5.853508146207916*^-118*I
-0.3773012206444666+1.997062561811552*^-127*I,0.25401377798640445+3.4552608977744505*^-127*I,1.0776676258853655+1.992144792522754*^-127*I,-0.016986266203686165-2.5737323890400093*^-127*I,0.676941111741518-2.5084324702258366*^-128*I,0.21819179570733177+1.8570085778123463*^-128*I,-1.0084464769417403+2.1840701375901084*^-127*I,-0.5709996431781875+4.894274158803238*^-128*I,0.2027380747965798+2.7661062643379743*^-128*I,0.3581944959737129+8.106410566599695*^-128*I,-0.4060566340311852+1.8215852589092059*^-127*I,-1.0016811862887862+3.146108956274358*^-127*I,0.061463611435223414-1.5118678589978118*^-127*I,0.13637041076647743-2.1021187313894614*^-127*I,-0.10412756014692841-2.7846978130369766*^-127*I,-0.058826410746593207-3.274069079027788*^-127*I,-0.530506696587701-2.697828262031693*^-127*I,-0.7051920024720384-1.6100687882261933*^-127*I
