0.06180339889126815+6.4883279223592275*^-111*I,0.19021130327145644-2.5493368742680954*^-111*I,1.2800000000072245+4.651513681220026*^-112*I,0.06180339888462743-4.1315774092142025*^-112*I,0.1902113032486794-4.612433141786614*^-111*I,0.11755705045758943+5.033990604108571*^-112*I,-0.2003528657807677+8.346817734470463*^-111*I,-0.24310429722394736+4.34620517353444*^-111*I,0.3408031071289042+3.524160055916835*^-111*I,0.45291226098241644+3.3217817266797093*^-111*I,-0.0951303168802657+4.746910755478968*^-111*I,-0.13213256140420382+7.738242997538242*^-111*I,0.1256996327462861+8.801815090283517*^-112*I,0.17020434773673168+2.3387155102604464*^-111*I,-0.07924804896039553+2.4965847122630885*^-111*I,-0.018771269711750287+2.4698452644666363*^-111*I,-0.4503697603558316+1.695091045272065*^-111*I,-0.6366652789773528+4.0350520033597304*^-112*I
0.03747626291714533+5.793647695478809*^-129*I,0.1964574501457379+5.6247993720506154*^-129*I,1.2799999999999998+1.7188854394223025*^-129*I,0.03747626291714494+1.905080114356765*^-129*I,0.1964574501457378-4.5382335375659854*^-129*I,0.0736249105369356+2.7311801554379542*^-129*I,-0.20688605297338958+7.052146272156156*^-129*I,-0.23670726586832172+2.6997464284827185*^-129*I,0.34127876541763336+1.9499697149096524*^-129*I,0.41147835283444867+4.157818507714677*^-129*I,-0.1457113765845098+5.514276229412815*^-129*I,-0.16428449807893927+7.529813446998093*^-129*I,0.1612918109684897-8.812967768341999*^-129*I,0.157190446266607-3.438782107299325*^-129*I,-0.11439260808476706-1.1071905955202063*^-129*I,-0.04495030208343296-1.2977624450515277*^-129*I,-0.4374940456724455-4.011612070925021*^-129*I,-0.6051215823814777-9.394703851418435*^-129*I
0.012558103905862593+3.183629223735662*^-144*I,0.19960534568565375+1.1589873901234002*^-145*I,1.2800000000000002+1.4478388978595034*^-144*I,0.01255810390586266+1.1110504743085007*^-145*I,0.1996053456856543-2.935817368333119*^-144*I,0.025066646712860616+1.0219755706225025*^-145*I,-0.21352752807837092+5.427365269865672*^-144*I,-0.2269548058988281+2.2128040517154859*^-144*I,0.34606949525301156+8.724676771268517*^-145*I,0.36998793603082536+9.447273852806624*^-145*I,-0.19665301184766826+2.3350749774750122*^-144*I,-0.1992529510001725+5.256493666992867*^-144*I,0.20693204329141934-3.453720882784025*^-145*I,0.14918468287684652-5.874585824286731*^-146*I,-0.14959514879929747+6.93116158029554*^-146*I,-0.07432749670294928+7.120686490950408*^-146*I,-0.42539068508319255-5.741899436676194*^-146*I,-0.5639867752777816-3.412069689470549*^-145*I
-0.012558103905862698+3.36914565878362*^-160*I,0.19960534568565416+2.930253106725865*^-160*I,1.2800000000000002+1.2855405470099284*^-160*I,-0.012558103905862678+6.193243008005104*^-161*I,0.19960534568565427-2.883002906557687*^-160*I,-0.025066646712860473+1.650283182216502*^-160*I,-0.22176378978032144+4.6056147368297955*^-160*I,-0.21530474477108136+1.4123663672279538*^-160*I,0.35478064840195245+5.494999066128919*^-161*I,0.33084617396166105+1.7683089572137354*^-160*I,-0.2448200730609936+3.40989663155126*^-160*I,-0.2355911098328733+6.788326791889412*^-160*I,0.25857038155005285-4.7996379934430685*^-160*I,0.14793349333694714-2.0377033405052107*^-160*I,-0.18230427250211306-6.622008829667072*^-161*I,-0.10528566032237321-5.811626542899969*^-161*I,-0.4154076677760721-1.8339838559275773*^-160*I,-0.5163253383073065-4.70922751194069*^-160*I
-0.03747626291714487+1.3317037334288604*^-174*I,0.19645745014573832+2.0084206400727367*^-175*I,1.2799999999999998+6.230848564323465*^-175*I,-0.03747626291714462-9.560796570152067*^-176*I,0.19645745014573746-1.2582488186465557*^-174*I,-0.07362491053693569+1.331453003153864*^-175*I,-0.2322737962338983+2.3098189332941107*^-174*I,-0.20377269996384229+9.308309303540236*^-175*I,0.36613216688955963+3.406296488799937*^-175*I,0.2957805487956938+3.939482974854414*^-175*I,-0.2878815447586327+9.595428662468509*^-175*I,-0.27100595013340656+2.2974627319137585*^-174*I,0.3108776007050144-2.338991160115673*^-175*I,0.15426092411427378-1.5905295119632636*^-175*I,-0.21029300991417543-1.0784749589502856*^-175*I,-0.13555231707090082-9.774991283274853*^-176*I,-0.4079316550338025-1.2910677060839933*^-175*I,-0.4663636140947552-2.162369658229697*^-175*I
-0.06180339887498971+9.837317508984208*^-191*I,0.19021130325903035+1.0020424524831793*^-190*I,1.28+4.535829900920503*^-191*I,-0.0618033988749895+4.721525426351978*^-192*I,0.19021130325903074-9.698341492119531*^-191*I,-0.11755705045849442+5.757509185050449*^-191*I,-0.24468937838401106+1.503420546731034*^-190*I,-0.19465643948065925+3.7525760308696295*^-191*I,0.3781487253360762+2.8479575240439676*^-192*I,0.2655967893152562+4.0922731192203015*^-191*I,-0.32449056073181054+9.443389309591957*^-191*I,-0.3029517832086604+2.048732518924457*^-190*I,0.3587130700106818-1.5352560959266472*^-190*I,0.1677494858672539-8.286823177617742*^-191*I,-0.23200318417057667-3.6103387166465843*^-191*I,-0.16260002235245968-2.5471769891832007*^-191*I,-0.4023938741177578-5.413752202650712*^-191*I,-0.41845481411129976-1.3367095765016955*^-190*I
-0.08515585831301481+2.2364019381204988*^-206*I,0.18096541049320417+4.740165884441755*^-207*I,1.28+1.1345397371517167*^-206*I,-0.08515585831301432-3.482091481452204*^-207*I,0.180965410493204-2.1720373641652253*^-206*I,-0.15410264855515807+3.5441949353431415*^-207*I,-0.2578079773217557+3.867716729336086*^-206*I,-0.19014030848827093+1.6102039119857726*^-206*I,0.38855189745693774+5.606831432590654*^-207*I,0.24026404729586187+6.599015948030403*^-207*I,-0.35413833984657295+1.5751854340276692*^-206*I,-0.3292591935594995+3.8293639892594247*^-206*I,0.3984252210679147-4.705013559612097*^-207*I,0.18681217361502891-4.2592340893491915*^-207*I,-0.24665547897989945-3.268210697144648*^-207*I,-0.18406281733890378-2.753526079517311*^-207*I,-0.3976037026589357-2.814233442495935*^-207*I,-0.3759799167516282-3.931046693615515*^-207*I
-0.1071653589958003-1.7183562711636825*^-224*I,0.1688655851004024+4.4737230660592595*^-225*I,1.28-9.57580338272829*^-225*I,-0.10716535899579936+3.942328292567496*^-225*I,0.16886558510040356+1.6129455833194715*^-224*I,-0.18096541049320394+9.79010813167131*^-226*I,-0.2701262296849693-2.9021178061268656*^-224*I,-0.19195436529858723-1.563873820241271*^-224*I,0.39518569178847074-7.101039308123344*^-225*I,0.2192473705311935-4.7090723362623074*^-225*I,-0.3768311509024602-1.0341661124352405*^-224*I,-0.34848685089407905-2.6501617085200916*^-224*I,0.42825535997526454-8.200379757657647*^-225*I,0.20915494082647793-4.1551850712671107*^-225*I,-0.2540881334810459-1.0117743604985638*^-225*I,-0.19800004808172755-1.1596128952881111*^-226*I,-0.3921871221803319-1.8138778955076748*^-225*I,-0.3408515803333423-6.596715072623005*^-225*I
-0.12748479794471115+1.8262307194876934*^-233*I,0.1541026485531681-6.756525125467757*^-234*I,1.280000000002407+8.856438843331169*^-234*I,-0.12748479795114798-4.889384086138192*^-234*I,0.1541026485512337-1.5198418721013872*^-233*I,-0.19645745014561966+7.601722829080717*^-235*I,-0.28039668905325504+3.297435830281544*^-233*I,-0.20121213510955568+1.7861077912980697*^-233*I,0.3963309309358954+8.035562947970054*^-234*I,0.20192088049525164+5.141992649544933*^-234*I,-0.39276283274003637+1.05066477635762*^-233*I,-0.3599583347425029+2.538847339569043*^-233*I,0.44791311592789174+7.23119880459961*^-234*I,0.23242066117625082+6.53203338858424*^-234*I,-0.2544186596399966+4.545430210196633*^-234*I,-0.20297327218638034+3.237552828832808*^-234*I,-0.3849433050076522+3.412031647064125*^-234*I,-0.3137322515240905+5.866223913786423*^-234*I
-0.14579372548480296+4.912158696961789*^-244*I,0.1369094211854653+1.5231108896469266*^-243*I,1.2800000000001763-5.25472624876433*^-244*I,-0.1457937254840681-3.032996875877179*^-244*I,0.13690942118582852+1.7823266179118795*^-244*I,-0.1996053456855568-2.175721060541484*^-244*I,-0.28799488087119235-1.6296869073855895*^-244*I,-0.21841544985670078-5.198218718480506*^-245*I,0.3908733769676604+4.0559031121410114*^-244*I,0.18792116335328063+7.052950196779031*^-244*I,-0.40208644681386607+4.0270422681015186*^-244*I,-0.36364182647747834+2.876031444415386*^-244*I,0.4578694318595557-6.533839051969184*^-244*I,0.25475109093158654-5.942039219023971*^-244*I,-0.24767688527829024-1.0003707226486155*^-243*I,-0.198016211254956-1.4776025617671746*^-243*I,-0.3750572163734166-1.4256836802439935*^-243*I,-0.29458673104357774-1.1195299572961695*^-243*I
-0.16180339887646802-2.406517113543457*^-254*I,0.1175570504583617-2.72301217323857*^-254*I,1.2800000000002603+3.8988270926169263*^-255*I,-0.16180339887433634+1.3009848684671346*^-254*I,0.11755705045886664+1.1808584400414839*^-254*I,-0.19021130325881694+1.3933355622870546*^-255*I,-0.29305719364891525-7.95591125021533*^-255*I,-0.2435119813901981-2.40069748984462*^-255*I,0.37838818474454944-2.2857392810262604*^-254*I,0.1773666616173572-1.6080364604667583*^-254*I,-0.40481688713706354-1.5386518325028037*^-254*I,-0.3600359684169703-2.210631819507543*^-254*I,0.45881739978776553+1.199290140619385*^-254*I,0.2751123205636902+1.1173273183507582*^-254*I,-0.23353707873329613+2.191205156584316*^-254*I,-0.18261327878938796+2.6135702872989305*^-254*I,-0.3621953106046929+2.3632173295705246*^-254*I,-0.28315979997272994+1.8619120672336773*^-254*I
-0.17526133601218885-6.110986565754719*^-264*I,0.09635073481931067-1.2046281061886133*^-264*I,1.2800000000008842+1.409279272089242*^-264*I,-0.17526133600697782+3.2365558453387227*^-264*I,0.09635073482125385+1.161365825479462*^-264*I,-0.16886558509997215+7.390075505052781*^-265*I,-0.29643568963043204-4.756031113470612*^-264*I,-0.27588883582876844-4.846119669943002*^-264*I,0.35922466695823874-5.2842985588736295*^-264*I,0.1709129283731411-3.8977718137841595*^-264*I,-0.4008596540054321-3.1172354760980243*^-264*I,-0.3501298821058516-4.4929838784434825*^-264*I,0.4514639823510642-7.694213178149228*^-265*I,0.2933678918165344-3.703449399718573*^-264*I,-0.21124033417472493-8.050054103273229*^-265*I,-0.15677182479030474+2.3584344747158136*^-264*I,-0.3465304998356693+3.1738474830822317*^-264*I,-0.2791836498865189+2.180290124322177*^-264*I
-0.18595529718309067-1.7084495879476118*^-273*I,0.07362491053114155-1.1616610466173516*^-273*I,1.2800000000029828+4.6741996169466195*^-275*I,-0.18595529717389306+6.784539296683278*^-274*I,0.07362491053759579+6.304059871381117*^-274*I,-0.13690942118519206+6.264110337881319*^-275*I,-0.2994985221364271-1.3400501355023912*^-273*I,-0.31427022487715867-1.2064574259054592*^-273*I,0.33461811932210445-1.2154461030373707*^-273*I,0.16962673176298257-1.22570382177146*^-273*I,-0.390148956577308-1.0401474387425292*^-273*I,-0.3354057459647892-1.4153945786094239*^-273*I,0.43662113321901797+3.872154287131986*^-274*I,0.31014532600175526-2.9469455927612084*^-274*I,-0.1797789754763859+4.590820384139562*^-274*I,-0.12120345685726469+1.3194186136648852*^-273*I,-0.3287162892844145+1.428182415366079*^-273*I,-0.2823034652214892+1.0826295875633298*^-273*I
-0.193716632229458+3.8552358998820727*^-283*I,0.049737977416405156-1.9362316719872695*^-282*I,1.2800000000075684+5.840510846891089*^-283*I,-0.19371663222002647+1.8509860377362692*^-283*I,0.0497379774291064-5.8257137464623055*^-283*I,-0.09635073481976679-2.781957533848557*^-283*I,-0.3037699119685729+1.2157484304271135*^-282*I,-0.35660594845787424+1.09619368217893*^-282*I,0.3067539606647515+2.485284319744175*^-283*I,0.1746758717039663-4.1329712222432213*^-283*I,-0.3728648152152035-9.83232499426509*^-284*I,-0.31778620567509985+7.934010659746389*^-283*I,0.4154731289717585+1.5469503746368192*^-282*I,0.32653624236639067+1.631069250564267*^-282*I,-0.13838205262767553+1.5314089009268152*^-282*I,-0.07753472510370754+1.3890094090976039*^-282*I,-0.30979376802789144+1.281019191721322*^-282*I,-0.29181383397528954+1.384356565390301*^-282*I
-0.19842294026092033-1.1075481959648878*^-291*I,0.025066646687242653+2.3231262405923702*^-291*I,1.2800000000139145-3.82624457914158*^-292*I,-0.19842294025473733-1.446284765452756*^-292*I,0.025066646701553008+3.1147658549977666*^-292*I,-0.04973797743181972+1.829645144391917*^-292*I,-0.3104325905609075-2.135510293968268*^-291*I,-0.40011693849302205-1.1543773687802395*^-291*I,0.27862835754002563-2.7249195458328563*^-292*I,0.18688311738791655+5.720954843374742*^-292*I,-0.34966713487003165-2.012554370107012*^-292*I,-0.2994197844519709-1.8161151244366226*^-291*I,0.3898384861362121-1.5554992478448298*^-291*I,0.34367387206595484-1.948136514735085*^-291*I,-0.0872263920326966-2.0857621555358077*^-291*I,-0.028375905154935457-1.857643828057446*^-291*I,-0.29100033362055006-1.6449807379555597*^-291*I,-0.30637269906307446-1.4973824095666705*^-291*I
-0.19999999999032286+1.1886695866101813*^-300*I,-2.1641394607285302*^-11-4.854977522934735*^-300*I,1.2800000000208869+3.751877974357578*^-301*I,-0.1999999999896899-7.37305204644404*^-302*I,-1.2082789463922902*^-11+1.1851608824185824*^-301*I,1.446357145252621*^-12-4.1004922459810264*^-301*I,-0.3198215871514817+2.1367699036229766*^-300*I,-0.4416194277736449+1.6435637881019077*^-300*I,0.2535836704302009+6.2195265483846496*^-301*I,0.2062822647315942-1.0593713902203941*^-300*I,-0.3218455088596316-4.053173236443692*^-301*I,-0.28227557928281055+1.54289223824826*^-300*I,0.36221695673052884+2.978412316966477*^-300*I,0.3622889908339474+4.0679090472254*^-300*I,-0.02808813565562731+4.683781652576724*^-300*I,0.022934101168444784+3.90916206823209*^-300*I,-0.27347975153238324+3.423534562820835*^-300*I,-0.32389737920665423+3.013004152441786*^-300*I
-0.19842294024523324-2.39262105490884*^-309*I,-0.02506664672218453+7.593576692492713*^-309*I,1.2800000000264469+2.875461016553745*^-309*I,-0.19842294025377455+2.94975531909023*^-309*I,-0.025066646716566394-5.21092510509113*^-310*I,0.049737977432457094+3.66006270005396*^-310*I,-0.33113563633921655-1.446026367461694*^-309*I,-0.4780646766277852-3.539891496054255*^-309*I,0.23459167107760023-5.213914540000287*^-309*I,0.2318780268793634-9.82544908195056*^-310*I,-0.291280783155657+1.523506472165615*^-309*I,-0.2676684744518929+1.765134351815044*^-309*I,0.335487744431216-4.705833361966734*^-309*I,0.38240628600834564-7.95102152472055*^-309*I,0.03549494777115418-8.678988668373403*^-309*I,0.07293728932515312-6.01253096100505*^-309*I,-0.2579662963870529-4.375207107166087*^-309*I,-0.3417771079266172-3.489755305452935*^-309*I
-0.19371663220671295+6.424494*^-318*I,-0.049737977432454845-1.3271285*^-317*I,1.2800000000251055-6.582283*^-318*I,-0.19371663221954466-4.31631*^-318*I,-0.049737977428091246-2.49574*^-318*I,0.09635073481725137-9.8364*^-320*I,-0.34254741349731876+6.63512*^-318*I,-0.5070470169475042+5.774476*^-318*I,0.22358463069578052+1.0117145*^-317*I,0.26175744115117855+3.291806*^-318*I,-0.2601907990938436-1.20186*^-318*I,-0.25594710905784507+7.71567*^-319*I,0.31233790657173377+8.691796*^-318*I,0.40330873817721546+1.5105706*^-317*I,0.09879769372192898+1.603117*^-317*I,0.11879151169679279+1.0887527*^-317*I,-0.2445775343494666+6.948673*^-318*I,-0.3573437577212096+5.083155*^-318*I
-0.18595529716592826-1.5*^-323*I,-0.0736249105320909+5.*^-324*I,1.280000000016195+5.*^-324*I,-0.18595529717350426-5.*^-324*I,-0.07362491052993485+5.*^-324*I,0.13690942118249672+2.*^-323*I,-0.35168149258991277-1.5*^-323*I,-0.5270358197239919-1.5*^-323*I,0.22116121526250201-1.*^-323*I,0.29351863769931985+5.*^-324*I,-0.23076092651162192+1.*^-323*I,-0.24652342382453507+0.*I,0.2947140912364188-1.5*^-323*I,0.4237567736161751-1.*^-323*I,0.15696924601133605+1.*^-323*I,0.15876332012219696+1.*^-323*I,-0.23282709178981506+0.*I,-0.3683643245968099-1.5*^-323*I
-0.17526133600542082+0.*I,-0.09635073481696234-5.*^-324*I,1.2800000000059126+0.*I,-0.17526133600697477+0.*I,-0.09635073481676427+5.*^-324*I,0.1688655850988749-1.5*^-323*I,-0.3562187450192732+1.*^-323*I,-0.5372753461403065+1.*^-323*I,0.22676722437004385+0.*I,0.3248045196242943-1.*^-323*I,-0.2048346235517825-1.*^-323*I,-0.23822648238040162+5.*^-324*I,0.28359001568964814+1.*^-323*I,0.4423208017333336-1.*^-323*I,0.20598512793262994-1.*^-323*I,0.19225639953983636-5.*^-324*I,-0.22185603627570097+5.*^-324*I,-0.3733211795306539+1.5*^-323*I
-0.16180339887501746-5.*^-324*I,-0.11755705045794193-1.5*^-323*I,1.2800000000006009-1.*^-323*I,-0.16180339887497294-5.*^-324*I,-0.11755705045815508-1.*^-323*I,0.19021130325881874+1.*^-323*I,-0.35436821938686214-5.*^-324*I,-0.5374842449055464-5.*^-324*I,0.23918315857500666+5.*^-324*I,0.35370638577188107+5.*^-324*I,-0.1837870625660849+5.*^-324*I,-0.229794482656641+0.*I,0.27911176878964283+5.*^-324*I,0.4576752911851903+1.*^-323*I,0.24306067891013142+2.5*^-323*I,0.2194459672838386+1.*^-323*I,-0.21077225903114158+5.*^-324*I,-0.37141545693505906+0.*I
-0.14579372548434874-5.*^-324*I,-0.1369094211855847+5.*^-324*I,1.280000000000118+5.*^-324*I,-0.14579372548426148+0.*I,-0.13690942118569685+5.*^-324*I,0.19960534568562874+0.*I,-0.3451053742727326+0.*I,-0.5275423679933181+5.*^-324*I,0.25705173715645985-5.*^-324*I,0.3789345318988506-5.*^-324*I,-0.16857674836813671+0.*I,-0.22030165558872983+0.*I,0.2809516784954814-5.*^-324*I,0.46878533171382053-5.*^-324*I,0.2665512880250176-5.*^-324*I,0.24076223417434836+0.*I,-0.19896893748603672+0.*I,-0.36239825966220335+0.*I
-0.12748479794986617-2.5*^-323*I,-0.15410264855509376+3.*^-323*I,1.280000000000093+0.*I,-0.12748479794970788+0.*I,-0.15410264855510672+5.*^-324*I,0.19645745014570004+5.*^-324*I,-0.32823331769095937-2.*^-323*I,-0.5073057975679618-1.5*^-323*I,0.27924911579507944-2.5*^-323*I,0.39980308062173353-1.*^-323*I,-0.15987444405348133-1.*^-323*I,-0.20941224476139284-1.*^-323*I,0.2886466821148952-2.*^-323*I,0.4750017844709871-2.5*^-323*I,0.2756563990503018-2.5*^-323*I,0.256437153415364-1.5*^-323*I,-0.1863520638688169-2.*^-323*I,-0.3463874283806899-2.*^-323*I
-0.10716535899581008-5.*^-324*I,-0.16886558509987093+2.5*^-323*I,1.2800000000002945+5.*^-324*I,-0.10716535899556957+5.*^-324*I,-0.16886558510005475+1.*^-323*I,0.18096541049311035-1.*^-323*I,-0.3043650648108682+5.*^-324*I,-0.476625219844329+1.*^-323*I,0.30502107691992497-2.*^-323*I,0.4161394857732177-1.*^-323*I,-0.15815285987754263-5.*^-324*I,-0.19744950261028582+0.*I,0.301781280870994-1.5*^-323*I,0.47611559355297006-3.*^-323*I,0.27024744934545586-3.5*^-323*I,0.2662162838100269-2.*^-323*I,-0.17346701442434428-2.*^-323*I,-0.32378056007094147-1.*^-323*I
