   (0.0166778,0)      (0.49147,0)      (0.79093,0)     (0.429427,0)     (-0.11436,0)  (5.34658e-13,0)    (-0.196149,0)     (-0.27031,0)     (0.476333,0)     (0.888207,0)     (-0.57373,0)    (-0.230811,0)    (0.0750351,0)    (0.0639364,0)    (-0.419438,0)    (-0.682052,0)     (-1.18776,0)    (-0.911952,0)
  (-0.0130394,0)     (0.504915,0)     (0.777048,0)     (0.419134,0)    (-0.109778,0)  (4.67659e-13,0)    (-0.225611,0)    (-0.296153,0)     (0.458557,0)     (0.866555,0)    (-0.643209,0)    (-0.274172,0)    (0.0585249,0)    (0.0481452,0)    (-0.441039,0)    (-0.708558,0)     (-1.17943,0)    (-0.922757,0)
  (-0.0427222,0)     (0.518426,0)     (0.763167,0)     (0.408816,0)    (-0.105158,0)  (3.95062e-13,0)    (-0.255839,0)    (-0.322513,0)     (0.439913,0)     (0.842795,0)    (-0.708055,0)     (-0.31821,0)    (0.0414997,0)    (0.0319864,0)    (-0.463207,0)    (-0.735796,0)      (-1.1696,0)    (-0.932579,0)
  (-0.0723672,0)     (0.532008,0)     (0.749279,0)      (0.39847,0)    (-0.100496,0)  (3.28429e-13,0)    (-0.286823,0)    (-0.349381,0)      (0.42035,0)     (0.816694,0)    (-0.768126,0)    (-0.362775,0)    (0.0239836,0)    (0.0154819,0)    (-0.485923,0)    (-0.763681,0)     (-1.15852,0)    (-0.941402,0)
   (-0.101971,0)     (0.545667,0)     (0.735379,0)     (0.388092,0)   (-0.0957883,0)  (2.62409e-13,0)    (-0.318549,0)    (-0.376745,0)     (0.399815,0)     (0.787998,0)    (-0.823453,0)    (-0.407706,0)   (0.00600709,0)  (-0.00134316,0)    (-0.509159,0)    (-0.792102,0)     (-1.14643,0)    (-0.949221,0)
    (-0.13153,0)      (0.55941,0)     (0.721457,0)     (0.377678,0)   (-0.0910314,0)  (1.80971e-13,0)       (-0.351,0)    (-0.404594,0)     (0.378253,0)     (0.756425,0)    (-0.874193,0)    (-0.452837,0)   (-0.0123926,0)     (-0.01846,0)    (-0.532881,0)    (-0.820921,0)     (-1.13355,0)    (-0.956043,0)
   (-0.161039,0)     (0.573242,0)     (0.707507,0)     (0.367224,0)   (-0.0862207,0)  (5.60517e-14,0)    (-0.384153,0)    (-0.432914,0)     (0.355606,0)     (0.721673,0)    (-0.920587,0)    (-0.498001,0)   (-0.0311718,0)   (-0.0358363,0)    (-0.557047,0)    (-0.849967,0)     (-1.12008,0)    (-0.961884,0)
   (-0.190497,0)      (0.58717,0)     (0.693517,0)     (0.356724,0)   (-0.0813512,0) (-1.57225e-13,0)    (-0.417984,0)    (-0.461688,0)     (0.331812,0)     (0.683417,0)    (-0.962927,0)    (-0.543034,0)   (-0.0502804,0)   (-0.0534368,0)    (-0.581608,0)    (-0.879037,0)     (-1.10621,0)    (-0.966768,0)
   (-0.219897,0)     (0.601201,0)     (0.679477,0)     (0.346175,0)   (-0.0764174,0) (-5.29697e-13,0)    (-0.452464,0)    (-0.490902,0)     (0.306808,0)     (0.641322,0)     (-1.00153,0)    (-0.587778,0)   (-0.0696627,0)   (-0.0712231,0)    (-0.606508,0)    (-0.907896,0)     (-1.09208,0)    (-0.970731,0)
   (-0.249236,0)     (0.615342,0)     (0.665375,0)      (0.33557,0)    (-0.071413,0)  (2.37669e-16,0)    (-0.487561,0)    (-0.520537,0)      (0.28053,0)     (0.595053,0)     (-1.03671,0)    (-0.632088,0)   (-0.0892574,0)   (-0.0891542,0)    (-0.631681,0)    (-0.936276,0)     (-1.07784,0)    (-0.973816,0)
