                (1.87004,0)               (-0.523587,0)               (0,-0.926899)               (0,-0.105691)                (0,0.715478)                       (0,0)             (1.5708,1.5263)           (1.5708,0.691399)          (1.5708,-0.199792)          (1.5708,-0.523049)           (1.5708,0.377184)            (1.5708,1.39851)      (0.58897,-1.79741e-16)     (0.627358,-9.45687e-17)      (0.384532,8.80329e-17)      (0.591043,-9.4887e-17)     (0.152795,-1.63671e-17)    (-0.0749872,2.50983e-17)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
          (1263.05,620.712)          (-665.984,-3821.6)           (620.44,-1263.12)     (2.147e+15,4.33337e+15) (-1.54722e+15,-1.58841e+15)  (-2.9298e+15,-1.24208e+15)         (-0.288678,-57.181)          (-17.0063,60.4282)           (5.03157,21.8116)          (-6502.4,-1885.36)          (199.714,-70.2268)           (15.9035,11.8903)         (-3.39831,-67.8541)          (-14.1552,45.5296)           (5.43051,13.9842)          (648.108,-5881.57)          (-201.063,51.7327)           (14.4648,13.7998)
